step,reward,cumulate reward
60.5,0,1331.5
60.583,0.5,1332
60.667,1,1333
60.75,1,1334
60.833,0.5,1334.5
60.917,0,1334.5
61,0,1334.5
61.083,0.5,1335
61.167,0.5,1335.5
61.25,0.5,1336
61.333,0.5,1336.5
61.417,0.5,1337
61.5,0,1337
61.583,1,1338
61.667,0.5,1338.5
61.75,1,1339.5
61.833,0.5,1340
61.917,0,1340
62,1,1341
62.083,0,1341
62.167,1,1342
62.25,0.5,1342.5
62.333,0.5,1343
62.417,0.5,1343.5
62.5,0,1343.5
62.583,1,1344.5
62.667,0,1344.5
62.75,0.5,1345
62.833,0,1345
62.917,0.5,1345.5
63,0.5,1346
63.083,0,1346
63.167,0,1346
63.25,1,1347
63.333,0.5,1347.5
63.417,0,1347.5
63.5,0.5,1348
63.583,1,1349
63.667,1,1350
63.75,0.5,1350.5
63.833,0,1350.5
63.917,1,1351.5
64,1,1352.5
64.083,0.5,1353
64.167,1,1354
64.25,0.5,1354.5
64.333,1.5,1356
64.417,0,1356
64.5,0.5,1356.5
64.583,0.5,1357
64.667,0,1357
64.75,1,1358
64.833,0.5,1358.5
64.917,0,1358.5
65,0,1358.5
65.083,0.5,1359
65.167,1,1360
65.25,0.5,1360.5
65.333,0.5,1361
65.417,0,1361
65.5,0.5,1361.5
65.583,1,1362.5
65.667,0.5,1363
65.75,0,1363
65.833,0,1363
65.917,0.5,1363.5
66,0.5,1364
66.083,0,1364
66.167,0,1364
66.25,0,1364
66.333,0.5,1364.5
66.417,0.5,1365
66.5,0,1365
66.583,0,1365
66.667,0,1365
66.75,0.5,1365.5
66.833,0.5,1366
66.917,0,1366
67,0,1366
67.083,0.5,1366.5
67.167,0.5,1367
67.25,0,1367
67.333,0,1367
67.417,0,1367
67.5,0,1367
67.583,0.5,1367.5
67.667,0.5,1368
67.75,0,1368
67.833,0,1368
67.917,0,1368
68,0.5,1368.5
68.083,0.5,1369
68.167,0,1369
68.25,0,1369
68.333,0,1369
68.417,0.5,1369.5
68.5,0.5,1370
68.583,0,1370
68.667,0,1370
68.75,0,1370
68.833,0.5,1370.5
68.917,0.5,1371
69,0,1371
69.083,0,1371
69.167,0,1371
69.25,0.5,1371.5
69.333,0.5,1372
69.417,0,1372
69.5,0,1372
69.583,0,1372
69.667,0.5,1372.5
69.75,0.5,1373
69.833,0,1373
69.917,0,1373
70,0,1373
70.083,0,1373
70.167,0.5,1373.5
70.25,0.5,1374
70.333,0,1374
70.417,0,1374
70.5,0,1374
70.583,0.5,1374.5
70.667,0.5,1375
70.75,0,1375
70.833,0.5,1375.5
70.917,0,1375.5
71,0,1375.5
71.083,0.5,1376
71.167,0,1376
71.25,1,1377
71.333,0,1377
71.417,0.5,1377.5
71.5,0.5,1378
71.583,0,1378
71.667,0.5,1378.5
71.75,0.5,1379
71.833,0.5,1379.5
71.917,0.5,1380
72,1,1381
72.083,0,1381
72.167,0,1381
72.25,0,1381
72.333,0.5,1381.5
72.417,1,1382.5
72.5,0.5,1383
72.583,0,1383
72.667,0.5,1383.5
72.75,0,1383.5
72.833,0,1383.5
72.917,0.5,1384
73,0,1384
